ID	year	author	title	subgenre	genre	form	word_types	size	the	and	i	a	of	you	is	my	it	to_infinitive	in_preposition	not	to_preposition	will_verb	your	me	be	with	but	he	have	this	for_preposition	his	as	all	what	him	thou	are	that_relative	sir	shall	that_demonstrative	if	do	now	by_preposition	we_truePlural	thy	no_adjective	or	they	that_conjunction	she	good	at	thee	would	so_adverbDegree	come	then	am	here	o	how	was	there	her_adjective	them	let	from	more	their	our_truePlural	well	her_personalPronoun	on_preposition	must	may	man	for_conjunction	see	love	when	one	make	yet	which_relative	lord	ye	so_adverbManner	too	know	why	us_truePlural	were	can	should	had	an	than	such	out	upon_preposition	these	never	some	take	say	hath	go	where	like_preposition	up_adverb	did	most	much	give	tell	think	any	nor	mine	has	time	no_exclamation	own	nay	life	men	made	great	been	pray	cannot	thus	into	heart	ever	again	could	still	first	TRUE	away	very	art	both	before	king	nothing	though	lady	aye	hand	those	speak	father	death	look	done	hear	two	in_adverb	name	other	world	wife	only	way	long	so_conjunction	yes	fair	little	down	who_relative	sweet	myself	whose	doth	better	god	old	day	best	till	poore	on_adverb	sure	who_interrogative	being	hast	stand	hope	house	comes	since	without	many	against	faith	put	about	leaue	might	brother	friend	none
113	1603	Middleton_Thomas	Phoenix	comedy	comedy	mixed	3346	20086	2.6934183	2.4644032	3.3157423	2.4942746	1.7624216	2.220452	1.842079	1.7375287	1.4935776	1.3591557	1.219755	0.866275	1.0803545	0.8364035	0.90610373	1.0455043	0.96584684	0.5526237	0.6970029	1.1002688	0.8961466	0.6123668	0.6422384	0.9160609	0.6521956	0.6123668	0.4928806	0.66713136	0.3236085	0.54764515	0.39828736	0.7019815	0.41820174	0.756746	0.35845864	0.378373	0.4928806	0.4231803	0.26386538	0.27880114	0.29871553	0.2539082	0.22901523	0.2489296	0.1842079	0.29871553	0.3086727	0.25888678	0.34352285	0.4430947	0.29871553	0.3086727	0.3733944	0.25888678	0.35348004	0.23399383	0.28875834	0.27382258	0.20910087	0.24395101	0.23897243	0.21905805	0.26884398	0.1941651	0.19914368	0.28875834	0.15433635	0.15931495	0.17922932	0.16429354	0.32858709	0.20412228	0.26386538	0.13442199	0.11948621	0.26386538	0.23399383	0.21905805	0.20910087	0.3733944	0.02489296	0.19914368	0.17425072	0.22403665	0.26884398	0.12944339	0.20412228	0.2539082	0.27880114	0.17922932	0.28875834	0.2489296	0.16429354	0.17922932	0.22403665	0.069700286	0.22403665	0.069700286	0.1941651	0.109529026	0.014935777	0.12944339	0.14437917	0.069700286	0.1244648	0.08961466	0.19914368	0.14437917	0.15931495	0.07467888	0.12944339	0.069700286	0.064721696	0.1244648	0.2489296	0.19914368	0.069700286	0.14437917	0.21905805	0.1244648	0.1244648	0.13442199	0.08463606	0.12944339	0.069700286	0.09459325	0.054764513	0.17922932	0.059743106	0.08463606	0.114507616	0.15433635	0.11948621	0.1244648	0.13442199	0.12944339	0.16927212	0.08463606	0.104550436	0.1244648	0.009957184	0.12944339	0.069700286	0.059743106	0.16927212	0.109529026	0.1244648	0.054764513	0.12944339	0.019914368	0.08463606	0.039828736	0.114507616	0.064721696	0.04978592	0.069700286	0.064721696	0.04978592	0.104550436	0.11948621	0.069700286	0.1244648	0.069700286	0.029871553	0.029871553	0.064721696	0.04978592	0.11948621	0.019914368	0.07467888	0.064721696	0.004978592	0.104550436	0.009957184	0.04978592	0.054764513	0.104550436	0.04480733	0.054764513	0.014935777	0.04978592	0.064721696	0.054764513	0.059743106	0.09459325	0.08463606	0.04978592	0.09957184	0.064721696	0.069700286	0.034850143	0.07965747	0.054764513	0.059743106	0.04480733	0.07467888	0.059743106	0.059743106	0.029871553	0.064721696
114	1606	Middleton_Thomas	Puritan	comedy	comedy	prose	3110	18694	2.8511822	2.4981277	3.557291	2.4553332	1.8134161	2.2520595	1.6422381	1.4710603	1.7331765	1.4282658	1.0966085	0.88263613	0.8023965	1.2303413	0.7489034	1.0324168	1.0431155	0.6847117	0.6954103	1.2356906	0.8077458	0.4279448	0.7007596	0.49748582	0.74355406	0.6526158	0.4921365	0.7221568	0.46004066	0.44934204	0.33165723	0.5937734	0.4867872	0.534931	0.5135338	0.40654755	0.7221568	0.35840377	0.43329412	0.21932171	0.23002033	0.18722585	0.2621162	0.29956135	0.10163689	0.40654755	0.39049962	0.20327377	0.43329412	0.30491066	0.31560928	0.33700654	0.23002033	0.2728148	0.8023965	0.33165723	0.35305446	0.29421204	0.07489034	0.28351343	0.20862308	0.18722585	0.21932171	0.19792446	0.24606825	0.34235585	0.03744517	0.14978068	0.22467102	0.2621162	0.28886274	0.33700654	0.13908206	0	0.23536964	0.23002033	0.19257516	0.14978068	0.14978068	0.02674655	0.00534931	0.11233551	0.16047929	0.34770516	0.41724616	0.20327377	0.19792446	0.2139724	0.23002033	0.29421204	0.31560928	0.13373275	0.18722585	0.29956135	0.36375308	0.13908206	0.29421204	0.13373275	0.12303413	0.20327377	0.02139724	0.06954103	0.13373275	0.11768482	0.1069862	0.14978068	0.12303413	0.16582862	0.03209586	0.12303413	0.01604793	0.11233551	0.06954103	0.07489034	0.2567669	0.15512998	0.11768482	0.08558896	0.2567669	0.06419172	0.06419172	0.03209586	0.080239646	0.13373275	0.18722585	0.11233551	0.03209586	0.10163689	0.05884241	0.08558896	0.19792446	0.14978068	0.04279448	0.09093827	0.14978068	0.11233551	0.12838344	0.07489034	0.05884241	0.10163689	0.00534931	0.10163689	0.08558896	0.11768482	0.31560928	0.02674655	0.080239646	0.03209586	0.09628758	0.06954103	0.01604793	0.0534931	0.02674655	0.080239646	0.12838344	0.07489034	0.080239646	0.06954103	0.02139724	0.09628758	0.0534931	0.06954103	0.07489034	0.04814379	0.01604793	0.11768482	0.0534931	0.04814379	0.02139724	0.06419172	0.00534931	0	0.10163689	0.03744517	0.11768482	0.06419172	0.07489034	0.07489034	0.04814379	0.01604793	0.09628758	0.10163689	0.0534931	0.03209586	0.04279448	0.09093827	0.03744517	0.07489034	0.02674655	0.04814379	0.06954103	0.02139724	0.080239646	0.13373275	0.12303413	0.0534931	0.03209586	0.1069862	0.02139724	0.0534931
115	1606	Middleton_Thomas	Revengers_Tragedy	Tragedy	tragedy	unknown	3361	20221	2.8336878	2.1561742	2.403442	1.7457099	1.3945898	1.4984422	1.7902181	1.6715297	2.0028684	1.4292072	1.4687701	0.9593986	0.89510906	0.9593986	0.7368577	0.77642053	1.1275407	0.7170763	0.82092875	0.90994513	0.65773207	0.67256814	0.6972949	0.74674845	0.5143168	0.45497257	0.45497257	0.74674845	0.5538796	0.65773207	0.5143168	0.08407102	0.45497257	0.8456555	0.2868305	0.21265021	0.65278673	0.33628407	0.49948072	0.2868305	0.2769398	0.12363385	0.22748628	0.23243164	0.19781415	0.35606548	0.23737699	0.31650266	0.4698086	0.34617478	0.18792345	0.36101082	0.25221303	0.24232234	0.7071856	0.30661193	0.42530042	0.2571584	0.30661193	0.22254093	0.3313387	0.17308739	0.15330596	0.321448	0.40057367	0.24232234	0.1829781	0.1829781	0.2571584	0.24232234	0.22254093	0.21265021	0.16319668	0.08407102	0.3016666	0.21759556	0.22748628	0.25221303	0.1829781	0.7071856	0.009890708	0.16319668	0.2571584	0.22254093	0.22254093	0.26210377	0.22748628	0.24232234	0.20770486	0.22748628	0.18792345	0.1285792	0.16319668	0.29672122	0.27199447	0.09396172	0.17803274	0.16814204	0.10879778	0.09396172	0.034617476	0.10879778	0.08407102	0.14836061	0.17308739	0.17803274	0.15330596	0.22254093	0.10385243	0.06923495	0.17803274	0.10879778	0.009890708	0.079125665	0.26210377	0.10879778	0.09396172	0.08901637	0.14341526	0.059344247	0.14341526	0.14341526	0.12363385	0.1384699	0.09396172	0	0.039562833	0.15330596	0.12363385	0.049453538	0.06923495	0.098907076	0.0642896	0.074180305	0.1829781	0.074180305	0.044508185	0.11374314	0.10385243	0.079125665	0	0.029672123	0.0642896	0.13352455	0.14836061	0.06923495	0.15825133	0	0.14341526	0.16814204	0.10879778	0.059344247	0.029672123	0.059344247	0.079125665	0.09396172	0.05439889	0.11374314	0.034617476	0.0642896	0.098907076	0.118688494	0.08407102	0.024726769	0	0.05439889	0.059344247	0.044508185	0.019781416	0.1285792	0.079125665	0.009890708	0.074180305	0.034617476	0.11374314	0.034617476	0.12363385	0.05439889	0.074180305	0.044508185	0.08407102	0.0642896	0.08901637	0.08407102	0.059344247	0.10385243	0.014836062	0.079125665	0.049453538	0.049453538	0.10879778	0.014836062	0.11374314	0.08901637	0.10385243	0.0642896	0.059344247	0.42035508	0.034617476	0.079125665
116	1611	Middleton_Thomas	Second_Maidens_Tragedy	Tragedy	tragedy	unknown	2987	18679	2.5001338	2.3662937	3.067616	1.8469939	1.7131538	1.3598158	2.0022485	1.7345682	1.8791156	1.4561807	1.1189036	0.9582954	1.1296108	0.83516246	0.61031103	1.1456716	0.8779913	0.80839443	0.733444	0.72809035	0.72809035	0.5139461	0.87263775	0.64778626	0.4604101	0.76556563	0.5353606	0.5728358	0.79233366	0.380106	0.69596875	0.63707906	0.42293486	0.8191017	0.34798437	0.33192354	0.48182452	0.2837411	0.21949783	0.6745543	0.42293486	0.2783875	0.21949783	0.107072115	0.5032389	0.16596177	0.2837411	0.8565769	0.30515552	0.5246534	0.25697306	0.2730339	0.32656994	0.24091226	0.32121634	0.35869157	0.3693988	0.3747524	0.5139461	0.21949783	0.1873762	0.39616683	0.36404517	0.21949783	0.07495048	0.19808342	0.5032389	0.25697306	0.2837411	0.13919374	0.25161946	0.107072115	0.22485144	0.21414423	0.2676803	0.30515552	0.24626586	0.2623267	0.17131539	0.47647092	0.12313293	0.2730339	0.35333797	0.080304086	0.15525456	0.14454736	0.15525456	0.21949783	0.2623267	0.19808342	0.12313293	0.31050912	0.16060817	0.12313293	0.2783875	0.064243264	0.3908132	0.1927298	0.21949783	0.021414423	0.010707212	0.11777932	0.1927298	0.22485144	0.15525456	0.11242572	0.14454736	0.17131539	0.16596177	0.06959687	0.17666899	0.07495048	0.07495048	0.17666899	0.24091226	0	0.04818245	0.16596177	0.05888966	0.2623267	0.080304086	0.0963649	0.06959687	0.10171851	0.053536057	0.11777932	0.053536057	0.11242572	0.11242572	0.12848653	0.16060817	0.11777932	0.13919374	0.12848653	0.080304086	0	0.053536057	0.21949783	0.09101129	0.14454736	0.016060816	0.064243264	0.064243264	0.010707212	0.010707212	0.107072115	0.04818245	0.021414423	0.08565769	0.24091226	0.021414423	0.12848653	0.016060816	0.021414423	0.06959687	0.053536057	0.053536057	0.06959687	0.04818245	0.04818245	0.010707212	0.04818245	0.026768029	0.026768029	0	0	0.042828847	0.03747524	0.064243264	0.13384014	0.053536057	0	0.09101129	0	0.032121632	0	0.16060817	0.042828847	0.080304086	0.04818245	0.08565769	0.07495048	0.026768029	0.10171851	0.06959687	0.042828847	0	0.07495048	0.05888966	0.016060816	0.05888966	0.021414423	0.12313293	0.08565769	0.0963649	0.107072115	0.03747524	0.026768029	0	0.03747524
117	1605	Middleton_Thomas	Trick_to_Catch_the_Old_One	comedy	comedy	prose	2885	18482	2.3969266	2.0073586	3.5602207	2.6999242	1.8612704	2.6999242	1.6123797	1.5474516	1.574505	1.2011687	1.3147928	0.72502977	1.017206	1.082134	0.8602965	1.163294	0.8440645	0.6114057	0.69256574	1.0442593	0.87111783	0.42203224	0.6817444	0.7033871	0.34628287	0.6005843	0.605995	0.70879775	0.49778163	0.48154962	0.38415757	1.2390434	0.45990694	0.65469104	0.4112109	0.47613895	0.6817444	0.35169354	0.47072828	0.28135484	0.25971216	0.16773076	0.22724813	0.18937345	0.33546153	0.32464018	0.30840817	0.40038958	0.33546153	0.35169354	0.43285358	0.33005086	0.33005086	0.34628287	0.27594417	0.33546153	0.29758683	0.40580022	0.20019479	0.22183746	0.28135484	0.18937345	0.15690942	0.12444541	0.19478412	0.30840817	0.31381884	0.12985608	0.22183746	0.33546153	0.21642679	0.11903474	0.31381884	0.18396278	0.18937345	0.22183746	0.24348015	0.1785521	0.12444541	0	0.00541067	0.20560545	0.18937345	0.3029975	0.3787469	0.16232009	0.18937345	0.24889082	0.12444541	0.17314143	0.18937345	0.15149875	0.16773076	0.20019479	0.2543015	0.14067742	0.2326588	0.18937345	0.17314143	0.17314143	0.01623201	0.14067742	0.108213395	0.09739206	0.22724813	0.11903474	0.15690942	0.1785521	0.1785521	0.15149875	0.14608808	0.15690942	0.09739206	0.12444541	0.24889082	0.1785521	0.081160046	0.113624066	0.21642679	0.07033871	0.108213395	0.04869603	0.09739206	0.13526675	0.08657072	0.09198139	0.04869603	0.09739206	0.05951737	0.10280272	0.13526675	0.09198139	0.075749375	0.13526675	0.13526675	0.075749375	0.14608808	0.113624066	0.09739206	0.15690942	0	0.14067742	0.06492804	0.00541067	0.15149875	0.075749375	0.081160046	0.075749375	0.03246402	0.01623201	0.037874687	0.06492804	0.16773076	0.081160046	0.13526675	0.05951737	0.04869603	0.06492804	0.15149875	0.09198139	0.04328536	0.04869603	0.12985608	0.05951737	0.04869603	0.09739206	0.06492804	0.02164268	0.054106697	0.075749375	0.01623201	0.00541067	0.11903474	0.00541067	0.13526675	0.07033871	0.11903474	0.01623201	0.075749375	0.02164268	0.07033871	0.08657072	0.037874687	0.10280272	0.054106697	0.113624066	0.18396278	0.13526675	0.05951737	0.037874687	0.04869603	0.04328536	0.11903474	0.05951737	0.054106697	0.054106697	0.108213395	0.108213395	0.02164268	0.06492804
118	1606	Middleton_Thomas	Widow	comedy	comedy	verse	2598	19567	2.0698113	2.0698113	4.441151	2.1311393	1.4054275	2.708642	1.9931518	1.2623295	1.8909389	1.124342	1.0630143	0.965912	0.8432565	1.2316656	1.0323504	1.3287678	0.83814585	0.5263965	0.93524814	1.0630143	1.211223	0.7308223	0.9965759	0.4957326	0.61327744	0.7308223	0.65927327	0.9096949	0.37307712	0.56728166	0.5110645	1.686513	0.41907293	0.9965759	0.52128583	0.42929423	0.73593295	0.26575357	0.31686002	0.18909389	0.27597487	0.27597487	0.2913068	0.071549036	0.22997905	0.28619614	0.37307712	0.3832984	0.32708132	0.31686002	0.42929423	0.41907293	0.4957326	0.28619614	0.47529003	0.28619614	0.37307712	0.45484746	0.17376195	0.35263455	0.17887259	0.22997905	0.15331936	0.061327744	0.08177033	0.32708132	0.26064292	0.24020034	0.24020034	0.2810855	0.3935197	0.1124342	0.25553226	0.29641744	0.18909389	0.41907293	0.32197067	0.24531098	0.1124342	0	0.015331936	0.24531098	0.41907293	0.24020034	0.3015281	0.12776613	0.19420452	0.19420452	0.21975775	0.23508969	0.19931518	0.14309807	0.12776613	0.21975775	0.15843001	0.071549036	0.403741	0.09199162	0.22997905	0.14820872	0	0.117544845	0.102212906	0.086880974	0.09710226	0.051106453	0.18398324	0.16354066	0.1686513	0.08177033	0.27597487	0.117544845	0.07665968	0.16354066	0.32197067	0.1124342	0.14309807	0.10732356	0.17887259	0.06643839	0.015331936	0.086880974	0.051106453	0.12265549	0.14309807	0.14820872	0.040885165	0.051106453	0.10732356	0.16354066	0.27597487	0.07665968	0.10732356	0.12265549	0.09710226	0.117544845	0.035774518	0.1124342	0.13798743	0.13798743	0	0.15331936	0.117544845	0.14309807	0.18398324	0.1124342	0.07665968	0.086880974	0.035774518	0.020442583	0.16354066	0.08177033	0.12776613	0.086880974	0.12265549	0.051106453	0.0562171	0.0562171	0.117544845	0.06643839	0.08177033	0.0562171	0.030663872	0.030663872	0.04599581	0.061327744	0.030663872	0.015331936	0.23508969	0.07665968	0.020442583	0	0.12776613	0	0.08177033	0.020442583	0.086880974	0.051106453	0	0.086880974	0.14820872	0.030663872	0.071549036	0.040885165	0.025553226	0.14820872	0.117544845	0.12776613	0.0562171	0.06643839	0.06643839	0.071549036	0.086880974	0.061327744	0.07665968	0	0.040885165	0.040885165	0.040885165	0.030663872
119	1613	Middleton_Thomas	Witch	Tragicomedy	tragicomedy	verse	2770	15851	2.6496751	2.4919562	3.5329	2.5045738	1.9241688	1.8926251	2.176519	1.3563813	1.8863163	1.286985	1.21128	1.0661788	0.933695	1.0157088	0.7191975	0.97154754	0.88953376	0.70027125	0.6876538	0.62456626	0.78228503	0.73181504	0.7381238	0.4163775	0.5614788	0.6939625	0.4920825	0.46053877	0.49839127	0.51100874	0.5362438	0.84537256	0.37221625	0.64980125	0.41006878	0.33436376	0.81382877	0.34067252	0.23342375	0.2144975	0.4163775	0.2902025	0.35959876	0.17033626	0.55517	0.32805502	0.4163775	0.34067252	0.30282	0.39114252	0.39745125	0.38483375	0.40376002	0.4163775	0.2649675	0.31543753	0.30282	0.54886127	0.33436376	0.25235	0.126175	0.23342375	0.23342375	0.10724875	0.13248375	0.28389376	0.40376002	0.1135575	0.28389376	0.28389376	0.25865877	0.17664501	0.19557126	0.227115	0.20188001	0.34067252	0.2902025	0.277585	0.2397325	0.18295376	0.00630875	0.16402751	0.37221625	0.28389376	0.17664501	0.0630875	0.2397325	0.2649675	0.18926251	0.23342375	0.2144975	0.15771876	0.20188001	0.18926251	0.22080626	0.126175	0.2144975	0.19557126	0.2144975	0.10724875	0.088322505	0.10724875	0.14510125	0.18926251	0.18295376	0.100940004	0.06939625	0.18295376	0.18295376	0.088322505	0.20818876	0.11986625	0.094631255	0.11986625	0.25235	0.18295376	0.1135575	0.15771876	0.100940004	0.1387925	0.05677875	0.11986625	0.15771876	0.126175	0.0378525	0.06939625	0.075705	0.13248375	0	0.19557126	0.126175	0.17033626	0.1387925	0.15771876	0.0630875	0.088322505	0.044161253	0.094631255	0.13248375	0.082013756	0.01892625	0.13248375	0.15141	0.050470002	0.050470002	0.050470002	0.0378525	0.1135575	0.00630875	0.100940004	0.17033626	0.126175	0.050470002	0.06939625	0.1387925	0.050470002	0.025235001	0.044161253	0.082013756	0.050470002	0.126175	0.10724875	0.03154375	0.0630875	0.05677875	0	0.100940004	0.01892625	0.16402751	0.088322505	0.025235001	0.025235001	0.075705	0	0.050470002	0.044161253	0.075705	0.06939625	0.082013756	0	0.088322505	0.0630875	0.03154375	0.088322505	0.025235001	0.05677875	0.126175	0.10724875	0.075705	0.025235001	0.03154375	0.0378525	0.03154375	0.050470002	0.094631255	0	0.025235001	0.100940004	0	0.05677875
120	1621	Middleton_Thomas	Women_Beware_Women	Tragedy	tragedy	unknown	3419	25897	2.5138047	2.5524192	3.0582693	2.4597445	1.8071592	2.2550874	1.9732015	1.1507125	1.9809245	1.3553693	1.3515079	0.96150136	1.1198208	0.8456578	0.830212	0.8070433	0.7607059	0.57149476	0.84951925	0.5521875	0.78001314	0.5946635	0.81862766	0.40931383	0.78773606	0.7607059	0.4981272	0.34366915	0.25871724	0.50198865	0.6564467	0.60624784	0.35911494	0.7298143	0.4904043	0.31277755	0.74139863	0.28188592	0.25485578	0.22396417	0.40931383	0.316639	0.3320848	0.08881338	0.5946635	0.37456077	0.45565122	0.23168707	0.28960884	0.4904043	0.26644012	0.4672356	0.30505463	0.2934703	0.22396417	0.35911494	0.30119318	0.4015909	0.633278	0.20465691	0.20079546	0.22782561	0.3475306	0.21237981	0.111982085	0.27416304	0.513573	0.1583195	0.27030158	0.1814882	0.20851836	0.115843534	0.3398077	0.39386803	0.37069932	0.36683786	0.23554853	0.2780245	0.20465691	0.15059659	0.007722902	0.27030158	0.3243619	0.27416304	0.17762676	0.123566434	0.23554853	0.29733175	0.25099432	0.20851836	0.21624127	0.25485578	0.15445805	0.1583195	0.27030158	0.09653628	0.35525352	0.17762676	0.2780245	0.09653628	0	0.12742789	0.08495192	0.1892111	0.22396417	0.04247596	0.14287369	0.18534966	0.123566434	0.061783217	0.1660424	0.13901225	0.08881338	0.108120635	0.2780245	0.23168707	0.050198864	0.20465691	0.14673515	0.10039773	0.057921767	0.13901225	0.19693401	0.08109047	0.108120635	0.111982085	0.046337415	0.07722902	0.115843534	0.13901225	0.08109047	0.08881338	0.13901225	0.12742789	0.057921767	0.07336757	0.03861451	0.046337415	0.123566434	0.06564467	0.019307256	0.119704984	0.09653628	0.111982085	0.06950612	0.054060318	0.07336757	0.10039773	0.046337415	0.111982085	0.19693401	0.07336757	0.061783217	0.115843534	0.07722902	0.08495192	0.09267483	0.057921767	0.111982085	0.054060318	0.06950612	0.108120635	0.057921767	0.09267483	0.10039773	0.108120635	0.10425918	0.050198864	0.14287369	0.046337415	0.023168707	0	0.115843534	0	0.09267483	0.06950612	0.108120635	0.08881338	0	0.06564467	0.111982085	0.06564467	0.046337415	0.04247596	0.03475306	0.08109047	0.09267483	0.09653628	0.054060318	0.061783217	0.06564467	0.027030159	0.07722902	0.023168707	0.04247596	0	0.03475306	0.10039773	0.04247596	0.061783217
121	1605	Middleton_Thomas	Yorkshire_Tragedy	Tragedy	tragedy	unknown	1567	5778	2.3710628	2.3364487	3.236414	1.5576324	1.5230184	1.973001	1.5403254	2.3710628	1.5749394	1.4884043	1.5403254	0.81343025	0.69228107	0.81343025	0.9691935	1.2461059	0.88265836	0.7095881	0.7095881	0.5884389	0.65766704	0.5192108	0.7095881	1.298027	0.4499827	0.5884389	0.5365178	0.65766704	0.7788162	0.4499827	0.34614053	0.62305295	0.41536865	0.48459676	0.22499135	0.32883352	0.7095881	0.24229838	0.1903773	0.5019038	0.15576324	0.24229838	0.12114919	0.27691242	0.17307027	0.29421946	0.4499827	0.3807546	0.32883352	0.27691242	0.22499135	0.27691242	0.46728972	0.27691242	0.8653513	0.22499135	0.2596054	0.22499135	0.22499135	0.15576324	0.29421946	0.27691242	0.27691242	0.10384216	0.24229838	0.1903773	0.10384216	0.27691242	0.1903773	0.15576324	0.3807546	0.20768432	0.27691242	0.17307027	0.1903773	0.20768432	0.22499135	0.13845621	0.22499135	0	0.034614053	0.32883352	0.08653513	0.10384216	0.32883352	0.22499135	0.1903773	0.12114919	0.24229838	0.24229838	0.17307027	0.31152648	0.13845621	0.13845621	0.3807546	0.15576324	0.29421946	0.069228105	0.13845621	0.05192108	0.017307026	0.12114919	0.10384216	0.12114919	0.2596054	0.20768432	0.12114919	0.20768432	0.13845621	0.069228105	0.1903773	0.017307026	0.12114919	0.1903773	0.34614053	0.069228105	0.13845621	0.05192108	0.10384216	0.15576324	0.15576324	0.22499135	0.034614053	0.15576324	0.05192108	0.13845621	0.034614053	0.13845621	0.069228105	0.08653513	0.05192108	0.15576324	0.069228105	0.05192108	0.08653513	0.17307027	0.069228105	0.10384216	0.13845621	0.069228105	0	0.10384216	0.08653513	0	0.13845621	0.08653513	0.15576324	0.13845621	0.13845621	0.05192108	0.17307027	0.17307027	0.15576324	0.13845621	0.069228105	0.10384216	0.017307026	0.034614053	0.2596054	0.069228105	0.034614053	0.13845621	0.017307026	0.017307026	0.017307026	0.069228105	0.20768432	0.05192108	0.05192108	0.10384216	0.034614053	0.017307026	0.10384216	0.05192108	0.017307026	0	0.05192108	0.13845621	0.069228105	0.08653513	0.017307026	0.08653513	0.034614053	0.08653513	0.08653513	0.10384216	0.13845621	0.10384216	0.017307026	0.069228105	0.08653513	0.034614053	0.05192108	0.034614053	0.034614053	0.13845621	0.08653513	0.24229838	0.017307026	0.017307026
122	1607	Middleton_Thomas	Your_Five_Gallants	comedy	comedy	unknown	3161	20285	2.7261524	1.9028839	3.4754746	2.4007888	1.5479418	2.8198175	1.5972394	1.3359625	1.7204831	0.98102045	1.3704708	0.8528469	0.91200393	0.92186344	0.97116095	1.1338427	0.8183387	0.58171064	0.68030566	0.60142964	0.8429874	0.70988417	0.7443924	0.42888835	0.52748334	0.59649986	0.6457974	0.39930984	0.24648756	0.7493222	0.31057432	1.3556815	0.3746611	0.7789007	0.30071482	0.32536358	0.58664036	0.3746611	0.39930984	0.21690905	0.34508258	0.15775204	0.3943801	0.15775204	0.21690905	0.2612768	0.53734285	0.2021198	0.22676855	0.35001233	0.4239586	0.2119793	0.35001233	0.4633966	0.33029333	0.40916935	0.34508258	0.37959084	0.2415578	0.38945034	0.24648756	0.21690905	0.20704955	0.30071482	0.2021198	0.31057432	0.26620656	0.20704955	0.2514173	0.22676855	0.17254129	0.21690905	0.28592557	0.17747104	0.22676855	0.28099582	0.14296278	0.22676855	0.14789253	0.004929751	0.03943801	0.17747104	0.15282229	0.19719005	0.4140991	0.2119793	0.17747104	0.21690905	0.21690905	0.23662806	0.16761154	0.13310328	0.2316983	0.23662806	0.26620656	0.2119793	0.28099582	0.14296278	0.15282229	0.13310328	0.019719005	0.14789253	0.11338428	0.16268179	0.09859502	0.12817353	0.069016516	0.1824008	0.11831403	0.09859502	0.21690905	0.12817353	0.11338428	0.13310328	0.2415578	0.11338428	0.103524774	0.09366527	0.2514173	0.069016516	0.034508258	0.064086765	0.11338428	0.07887602	0.15775204	0.11338428	0.034508258	0.08380577	0.103524774	0.069016516	0.11338428	0.069016516	0.04929751	0.08380577	0.09366527	0.16268179	0.14296278	0.03943801	0.108454525	0.07394627	0	0.108454525	0.024648756	0.029578507	0.08873552	0.13310328	0.11338428	0.04929751	0.024648756	0.029578507	0.103524774	0.07394627	0.059157014	0.07887602	0.09859502	0.069016516	0.064086765	0.12817353	0.019719005	0.064086765	0.064086765	0.103524774	0.12324378	0.054227263	0.07394627	0.13803303	0.07887602	0.024648756	0.04436776	0.07394627	0.04929751	0.004929751	0.07887602	0	0.034508258	0.059157014	0.04929751	0.069016516	0.07394627	0.03943801	0.08380577	0.103524774	0.024648756	0.04929751	0.09366527	0.059157014	0.14296278	0.103524774	0.07887602	0.064086765	0.108454525	0.019719005	0.14789253	0.059157014	0.09366527	0.04929751	0.034508258	0.014789254	0.024648756	0.108454525
